,Voltage,Current,Action
0,5.684422248,11.3688428,0
1,8.526633373,11.3688428,0
2,8.526633373,17.0532642,0
3,22.73768892,19.8954749,0
4,22.73768892,25.5798963,0
5,22.73768892,25.5798963,0
6,51.15980016,28.422107,0
7,51.15980016,31.2643177,0
8,51.15980016,34.1065284,0
9,68.21306684,34.1065284,0
10,68.21306684,34.1065284,0
11,68.21306684,34.1065284,0
12,68.21306684,42.6331605,0
13,68.21306684,42.6331605,0
14,68.21306684,42.6331605,0
15,68.21306684,42.6331605,0
16,79.58191134,42.6331605,0
17,79.58191134,42.6331605,0
18,79.58191134,42.6331605,0
19,79.58191134,42.6331605,0
20,79.58191134,45.4753712,0
21,79.58191134,45.4753712,0
22,79.58191134,45.4753712,0
23,79.58191134,45.4753712,0
24,79.58191134,45.4753712,0
25,79.58191134,45.4753712,0
26,79.58191134,45.4753712,0
27,79.58191134,45.4753712,0
28,79.58191134,45.4753712,0
29,79.58191134,45.4753712,0
30,79.58191134,45.4753712,0
31,79.58191134,45.4753712,0
32,79.58191134,45.4753712,0
33,79.58191134,45.4753712,0
34,79.58191134,51.1597926,0
35,79.58191134,51.1597926,0
36,79.58191134,51.1597926,0
37,79.58191134,51.1597926,0
38,79.58191134,51.1597926,0
39,79.58191134,51.1597926,0
40,79.58191134,51.1597926,0
41,79.58191134,51.1597926,0
42,79.58191134,51.1597926,0
43,79.58191134,51.1597926,0
44,79.58191134,51.1597926,0
45,82.42412246,51.1597926,0
46,82.42412246,51.1597926,0
47,82.42412246,51.1597926,0
48,82.42412246,51.1597926,0
49,82.42412246,51.1597926,0
50,82.42412246,51.1597926,0
51,82.42412246,51.1597926,0
52,82.42412246,51.1597926,0
53,82.42412246,51.1597926,0
54,82.42412246,51.1597926,0
55,82.42412246,51.1597926,0
56,82.42412246,51.1597926,0
57,82.42412246,51.1597926,0
58,82.42412246,51.1597926,0
59,82.42412246,51.1597926,0
60,82.42412246,51.1597926,0
61,82.42412246,51.1597926,0
62,82.42412246,51.1597926,0
63,82.42412246,51.1597926,0
64,82.42412246,51.1597926,0
65,82.42412246,51.1597926,0
66,82.42412246,51.1597926,0
67,82.42412246,51.1597926,0
68,82.42412246,51.1597926,0
69,82.42412246,51.1597926,0
70,82.42412246,51.1597926,0
71,82.42412246,51.1597926,0
72,82.42412246,51.1597926,0
73,82.42412246,51.1597926,0
74,82.42412246,51.1597926,0
75,82.42412246,51.1597926,0
76,82.42412246,51.1597926,0
77,82.42412246,51.1597926,0
78,82.42412246,51.1597926,0
79,82.42412246,51.1597926,0
80,82.42412246,54.0020033,0
81,82.42412246,56.844214,0
82,82.42412246,62.5286354,0
83,93.79296696,62.5286354,0
84,93.79296696,62.5286354,0
85,93.79296696,62.5286354,0
86,93.79296696,62.5286354,0
87,93.79296696,62.5286354,0
88,105.1618115,62.5286354,0
89,105.1618115,62.5286354,0
90,105.1618115,65.3708461,0
91,105.1618115,65.3708461,0
92,105.1618115,65.3708461,0
93,119.372867,65.3708461,0
94,119.372867,73.8974782,0
95,119.372867,73.8974782,0
96,119.372867,73.8974782,0
97,119.372867,76.7396889,0
98,119.372867,79.5818996,0
99,119.372867,85.266321,0
100,119.372867,85.266321,0
101,130.7417115,85.266321,0
102,130.7417115,85.266321,0
103,139.2683449,85.266321,0
104,139.2683449,85.266321,0
105,139.2683449,85.266321,0
106,142.1105559,85.266321,0
107,142.1105559,85.266321,0
108,142.1105559,85.266321,0
109,142.1105559,85.266321,0
110,142.1105559,93.7929531,0
111,142.1105559,93.7929531,0
112,142.1105559,93.7929531,0
113,142.1105559,93.7929531,0
114,142.1105559,93.7929531,0
115,142.1105559,93.7929531,0
116,142.1105559,93.7929531,0
117,142.1105559,93.7929531,0
118,142.1105559,93.7929531,0
119,142.1105559,93.7929531,0
120,142.1105559,93.7929531,0
121,142.1105559,93.7929531,0
122,142.1105559,93.7929531,0
123,142.1105559,93.7929531,0
124,142.1105559,93.7929531,0
125,142.1105559,93.7929531,0
126,142.1105559,93.7929531,0
127,142.1105559,93.7929531,0
128,142.1105559,93.7929531,0
129,142.1105559,93.7929531,0
130,142.1105559,93.7929531,0
131,142.1105559,93.7929531,0
132,142.1105559,93.7929531,0
133,142.1105559,102.3195852,0
134,142.1105559,105.1617959,0
135,142.1105559,105.1617959,0
136,142.1105559,105.1617959,0
137,142.1105559,105.1617959,0
138,142.1105559,105.1617959,0
139,142.1105559,105.1617959,0
140,142.1105559,105.1617959,0
141,142.1105559,105.1617959,0
142,142.1105559,105.1617959,0
143,142.1105559,108.0040066,0
144,142.1105559,108.0040066,0
145,142.1105559,108.0040066,0
146,142.1105559,108.0040066,0
147,142.1105559,110.8462173,0
148,142.1105559,110.8462173,0
149,142.1105559,110.8462173,0
150,142.1105559,110.8462173,0
151,142.1105559,110.8462173,0
152,142.1105559,110.8462173,0
